cement,water,superplastic,age,strength,cement_slag,cement_ash,water_fineagg,ash_superplastic
0.5114155251141552,0.6166134185303515,0.3416149068322981,1,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5385844748858447,0.4241214057507987,0.295031055900621,1,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.7374429223744292,0.2531948881789138,0.5124223602484471,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2237442922374429,0.5447284345047924,0.0,1,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5228310502283106,0.560702875399361,0.0,6,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2668949771689498,0.2931309904153354,0.3509316770186335,2,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3013698630136986,0.536741214057508,0.1832298136645962,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4746575342465753,0.36741214057508,0.6863354037267081,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5662100456621004,0.512779552715655,0.0,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.182648401826484,0.3865814696485622,0.2546583850931677,4,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.863013698630137,0.560702875399361,0.0,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4422374429223744,0.3969648562300319,0.2763975155279503,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3378995433789954,0.5239616613418531,0.170807453416149,4,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1735159817351598,0.4640575079872205,0.1118012422360248,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3009132420091324,0.6078274760383388,0.1428571428571428,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2116438356164383,0.3498402555910543,0.232919254658385,4,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6335616438356164,0.2563897763578275,0.4937888198757764,2,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.526255707762557,0.8482428115015974,0.0,12,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5662100456621004,0.6485623003194888,0.0,2,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3082191780821918,1.0,0.186335403726708,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3107305936073059,0.5183706070287539,0.217391304347826,4,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4422374429223744,0.3969648562300319,0.2763975155279503,4,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5061643835616438,0.4952076677316295,0.3198757763975155,1,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2237442922374429,0.560702875399361,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.547945205479452,0.8482428115015974,0.0,3,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6543378995433791,0.2883386581469649,0.3757763975155279,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1045662100456621,0.3945686900958465,0.0683229813664596,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4301369863013698,0.3698083067092651,0.2919254658385093,2,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.908675799086758,0.6246006389776357,0.0,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4155251141552511,0.4568690095846645,0.170807453416149,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1438356164383561,0.4257188498402555,0.2515527950310559,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.265296803652968,0.1517571884984026,0.3695652173913043,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1527397260273972,0.2915335463258787,0.3354037267080745,2,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2015981735159817,0.3202875399361023,0.3074534161490683,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.0319634703196347,0.560702875399361,0.0,3,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3995433789954338,0.5527156549520766,0.0,3,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6255707762557078,0.7412140575079872,0.0,4,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3059360730593607,0.5766773162939297,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3904109589041096,0.6166134185303515,0.3416149068322981,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.908675799086758,0.1453674121405751,0.124223602484472,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2522831050228311,0.299520766773163,0.2701863354037266,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5949771689497717,0.3442492012779553,0.3602484472049689,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3952054794520548,0.3011182108626198,0.3074534161490683,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.0858447488584474,0.560702875399361,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5949771689497717,0.3442492012779553,0.3602484472049689,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.182648401826484,0.3865814696485622,0.2546583850931677,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.7431506849315068,0.8482428115015974,0.0,6,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.186986301369863,0.652555910543131,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.8515981735159818,0.1613418530351437,0.0590062111801242,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5949771689497717,0.3442492012779553,0.3602484472049689,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4949771689497717,0.2707667731629392,0.4440993788819876,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3424657534246575,0.5766773162939297,0.248447204968944,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3093607305936073,0.8482428115015974,0.0,6,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1084474885844748,0.4313099041533547,0.3913043478260869,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
1.0,0.3210862619808307,0.077639751552795,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4817351598173516,0.4488817891373802,0.248447204968944,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.634703196347032,0.8482428115015974,0.0,6,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3410958904109589,0.567891373801917,0.1801242236024844,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.7625570776255708,0.768370607028754,0.0,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1210045662100456,0.5686900958466454,0.2795031055900621,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.408675799086758,0.512779552715655,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.11324200913242,0.5000000000000001,0.2453416149068323,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5125570776255708,0.6166134185303515,0.3354037267080745,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6735159817351598,0.3610223642172524,0.6459627329192547,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3105022831050228,0.512779552715655,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1292237442922374,0.4257188498402555,0.4658385093167701,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6461187214611872,0.512779552715655,0.0,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.45662100456621,0.6485623003194888,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2054794520547945,0.560702875399361,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1223744292237442,0.4672523961661343,0.3322981366459627,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1324200913242009,0.4808306709265176,0.1987577639751552,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2748858447488584,0.5391373801916934,0.139751552795031,2,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3420091324200913,0.1940894568690095,0.3850931677018633,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5228310502283106,0.560702875399361,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3378995433789954,0.5591054313099042,0.1645962732919254,2,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1210045662100456,0.5686900958466454,0.2795031055900621,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2545662100456621,0.2619808306709265,0.3633540372670807,1,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.7853881278538812,0.3210862619808307,0.3602484472049689,2,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.0707762557077625,0.5926517571884984,0.093167701863354,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.0470319634703196,0.652555910543131,0.0,3,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4296803652968036,0.5103833865814695,0.0,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5061643835616438,0.4952076677316295,0.3198757763975155,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6232876712328768,0.0383386581469648,0.7267080745341614,3,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1812785388127854,0.3817891373801916,0.2360248447204968,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.447945205479452,0.7020766773162939,0.3447204968944099,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3059360730593607,0.5686900958466454,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3059360730593607,0.5686900958466454,0.0,12,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.541095890410959,0.6006389776357828,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6506849315068494,0.281150159744409,0.4440993788819876,2,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.147945205479452,0.652555910543131,0.0,3,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6506849315068494,0.281150159744409,0.4316770186335403,1,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.0707762557077625,0.560702875399361,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.136986301369863,0.6405750798722045,0.3105590062111801,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.365296803652968,0.5846645367412141,0.15527950310559,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2550228310502282,0.4784345047923322,0.2142857142857142,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.526255707762557,0.8482428115015974,0.0,3,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4824200913242009,0.4289137380191693,0.2670807453416148,1,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.45662100456621,0.6485623003194888,0.0,6,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.186986301369863,0.652555910543131,0.0,3,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.908675799086758,0.6246006389776357,0.0,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.265296803652968,0.1517571884984026,0.3695652173913043,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6506849315068494,0.281150159744409,0.3602484472049689,1,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.634703196347032,0.8482428115015974,0.0,9,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2545662100456621,0.2987220447284344,0.3633540372670807,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1324200913242009,0.6485623003194888,0.3416149068322981,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.502283105022831,0.6485623003194888,0.0,6,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1632420091324201,0.3434504792332269,0.201863354037267,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3424657534246575,0.512779552715655,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4515981735159817,0.7164536741214057,0.3074534161490683,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.9801369863013698,0.159744408945687,0.8757763975155278,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2205479452054794,0.560702875399361,0.0,12,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.0319634703196347,0.560702875399361,0.0,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4611872146118721,0.8482428115015974,0.0,12,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5228310502283106,0.560702875399361,0.0,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4207762557077625,0.1829073482428114,0.3478260869565217,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5639269406392694,0.560702875399361,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.954337899543379,0.3849840255591054,0.1614906832298136,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3426940639269406,0.575079872204473,0.2577639751552795,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3504566210045662,0.5103833865814695,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.7853881278538812,0.3210862619808307,0.3602484472049689,1,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1607305936073059,0.2795527156549522,0.1273291925465838,4,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2025114155251141,0.3218849840255591,0.2422360248447204,2,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.502283105022831,0.512779552715655,0.248447204968944,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.7853881278538812,0.3210862619808307,0.3602484472049689,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1735159817351598,0.4640575079872205,0.1118012422360248,2,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2513698630136986,0.4672523961661343,0.1770186335403726,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3972602739726027,0.4648562300319488,0.2795031055900621,1,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6643835616438356,0.560702875399361,0.0,3,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3107305936073059,0.5103833865814695,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2922374429223744,0.5886581469648562,0.1428571428571428,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6573059360730593,0.1924920127795527,0.6832298136645962,1,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1255707762557077,0.560702875399361,0.0,3,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4429223744292237,0.560702875399361,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2922374429223744,0.5886581469648562,0.1428571428571428,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.58675799086758,0.2571884984025559,0.3385093167701863,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6210045662100456,0.3857827476038338,0.3136645962732919,2,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.0,0.560702875399361,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.228310502283105,0.6725239616613419,0.0527950310559006,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5662100456621004,0.6485623003194888,0.0,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3059360730593607,0.560702875399361,0.0,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3424657534246575,0.5047923322683706,0.0,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3431506849315068,0.1956869009584665,0.4409937888198757,4,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5353881278538812,0.4800319488817892,0.1055900621118012,1,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5949771689497717,0.3442492012779553,0.3602484472049689,2,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.265296803652968,0.1517571884984026,0.3695652173913043,2,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4863013698630137,0.1853035143769968,0.1832298136645962,1,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1301369863013698,0.6325878594249201,0.217391304347826,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1205479452054794,0.5710862619808308,0.2826086956521739,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.408675799086758,0.512779552715655,0.0,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2963470319634703,0.4169329073482428,0.2080745341614906,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.4949771689497717,0.2707667731629392,0.4440993788819876,3,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3744292237442922,0.8482428115015974,0.0,12,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.3995433789954338,0.5527156549520766,0.0,6,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.147945205479452,0.652555910543131,0.0,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1319634703196347,0.3722044728434505,0.3788819875776397,1,3,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.6735159817351598,0.5103833865814695,0.0,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2963470319634703,0.4169329073482428,0.2080745341614906,4,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.1429223744292237,0.4776357827476038,0.3633540372670807,1,1,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.0470319634703196,0.652555910543131,0.0,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.0785388127853881,0.3977635782747603,0.3229813664596273,1,2,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.2009132420091324,0.8482428115015974,0.0,6,4,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
0.5385844748858447,0.4241214057507987,0.295031055900621,2,5,-0.0157641630418969,-0.0303307140226128,-0.015460960903517,0.0223991194984827
