cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength
0.5228310502283106,0.0,0.0,0.560702875399361,0.0,0.6511627906976745,0.569493226292022,1,3
0.4748858447488584,0.3978853644963829,0.0,0.36900958466453676,0.3105590062111801,0.32848837209302323,0.5268439538384345,1,4
0.4611872146118721,0.211463550361714,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,3,4
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,3,5
0.14634703196347032,0.0,0.8160919540229886,0.43690095846645366,0.13975155279503104,0.7488372093023253,0.4668840943301556,1,2
0.3493150684931507,0.27545909849749584,0.3848075962018991,0.536741214057508,0.18633540372670807,0.3430232558139535,0.3888610135474159,1,3
0.541095890410959,0.0,0.0,0.6006389776357828,0.0,0.48546511627906974,0.4691419969894631,1,3
0.8515981735159818,0.0,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,1,3
0.09977168949771686,0.4802448525319978,0.0,0.4800319488817892,0.10559006211180123,0.5372093023255813,0.5589563472152532,1,2
0.4817351598173516,0.4034501947690596,0.0,0.04153354632587861,0.24844720496894407,0.5784883720930233,0.572002007024586,1,4
0.5228310502283106,0.0,0.0,0.560702875399361,0.0,0.6511627906976745,0.569493226292022,3,3
0.1735159817351598,0.3611574846967168,0.592703648175912,0.4640575079872205,0.11180124223602483,0.5997093023255813,0.38334169593577505,1,3
0.14383561643835616,0.0,0.7176411794102948,0.3354632587859426,0.0,0.5947674418604652,0.7699448068238834,1,1
0.39999999999999997,0.27212020033388984,0.12243878060969515,0.3107028753993609,0.3478260869565217,0.7578488372093024,0.47290516808830907,1,4
0.5091324200913242,0.0,0.0,0.4968051118210863,0.0,0.7616279069767442,0.47415955845459107,1,1
0.14840182648401826,0.209794101279911,0.8345827086456772,0.33706070287539935,0.2453416149068323,0.5997093023255813,0.44179628700451584,1,4
0.21164383561643832,0.0,0.5022488755622189,0.3865814696485622,0.23291925465838506,0.5726744186046512,0.772202709483191,1,2
0.3305936073059361,0.0,0.6251874062968515,0.17172523961661354,0.37267080745341613,0.830813953488372,0.5190667335674861,2,5
0.639269406392694,0.0,0.0,0.5047923322683706,0.0,0.7151162790697675,0.36377320622177617,1,3
0.10730593607305935,0.3283249860879243,0.45977011494252873,0.48881789137380194,0.21739130434782608,0.4418604651162791,0.46663321625689913,1,2
0.9801369863013698,0.0,0.0,0.159744408945687,0.8757763975155278,0.14854651162790705,0.7518815855494231,3,5
0.6506849315068494,0.05564830272676684,0.46976511744127936,0.281150159744409,0.3602484472049689,0.39825581395348836,0.6297039638735574,2,5
0.2089041095890411,0.8074568725653868,0.0,0.5103833865814695,0.0,0.5732558139534885,0.2767185148018062,1,1
0.5114155251141552,0.0,0.6896551724137931,0.6166134185303515,0.3416149068322981,0.0,0.4967385850476668,1,4
0.5385844748858447,0.5258764607679466,0.0,0.42412140575079876,0.29503105590062106,0.417732558139535,0.40592072252885086,1,4
0.7374429223744292,0.29577072899276574,0.0,0.2531948881789138,0.5124223602484471,0.14854651162790705,0.7353236327145007,1,3
0.2237442922374429,0.5564830272676684,0.0,0.5447284345047924,0.0,1.0,0.16557952834922227,1,4
0.5228310502283106,0.0,0.0,0.560702875399361,0.0,0.5145348837209303,0.5795283492222779,6,3
0.2668949771689498,0.0,0.6201899050474763,0.29313099041533547,0.35093167701863354,0.8072674418604653,0.5040140491721022,2,3
0.3013698630136986,0.43405676126878134,0.0,0.536741214057508,0.18322981366459626,0.5232558139534884,0.4164576016056196,1,3
0.4746575342465753,0.39732888146911527,0.5557221389305348,0.36741214057508,0.6863354037267081,0.3281976744186046,0.1435022579026594,1,3
0.5662100456621004,0.0,0.0,0.512779552715655,0.0,0.7238372093023255,0.4415454089312594,1,2
0.182648401826484,0.12576516416249306,0.6096951524237881,0.3865814696485622,0.2546583850931677,0.7511627906976747,0.468389362769694,4,4
0.863013698630137,0.0,0.0,0.560702875399361,0.0,0.39302325581395364,0.29653788258906183,1,3
0.4422374429223744,0.0,0.4777611194402798,0.39696485623003197,0.2763975155279503,0.4479651162790698,0.665328650275966,1,3
0.3378995433789954,0.0,0.4782608695652174,0.5239616613418531,0.17080745341614906,0.4531976744186046,0.6703462117410939,4,4
0.1735159817351598,0.3611574846967168,0.592703648175912,0.4640575079872205,0.11180124223602483,0.5997093023255813,0.38334169593577505,1,2
0.30091324200913244,0.0,0.4727636181909045,0.6078274760383388,0.14285714285714282,0.42441860465116277,0.6477671851480181,1,1
0.21164383561643832,0.0,0.5022488755622189,0.3498402555910543,0.23291925465838506,0.5970930232558139,0.7824887104867033,4,3
0.6335616438356164,0.42070116861435725,0.0,0.25638977635782756,0.4937888198757764,0.9688953488372092,0.02759658805820371,2,5
0.526255707762557,0.3964941569282137,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,12,4
0.5662100456621004,0.0,0.0,0.6485623003194888,0.0,0.502906976744186,0.45408931259407925,2,2
0.3082191780821918,0.25598219254312743,0.3548225887056472,1.0,0.18633540372670807,0.1511627906976744,0.2533868539889613,1,2
0.3107305936073059,0.0,0.4702648675662169,0.5183706070287539,0.21739130434782608,0.4328488372093023,0.6347215253386853,4,4
0.4422374429223744,0.0,0.4777611194402798,0.39696485623003197,0.2763975155279503,0.4479651162790698,0.665328650275966,4,5
0.5061643835616438,0.7868670005564831,0.0,0.4952076677316295,0.3198757763975155,0.4119186046511629,0.16532865027596583,1,4
0.2237442922374429,0.37006121313299944,0.0,0.560702875399361,0.0,0.477906976744186,0.5323632714500753,1,1
0.547945205479452,0.105731775180857,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,3,5
0.6543378995433791,0.27017250973845297,0.0,0.2883386581469649,0.3757763975155279,0.14854651162790705,0.8321625689914702,1,2
0.10456621004566212,0.48720089037284364,0.0,0.39456869009584655,0.06832298136645963,0.5784883720930233,0.5883090817862519,1,2
0.4301369863013698,0.0,0.4807596201899051,0.3698083067092651,0.2919254658385093,0.46569767441860477,0.6798795785248369,2,4
0.908675799086758,0.0,0.0,0.6246006389776357,0.0,0.9418604651162791,0.0476668339187155,1,3
0.4155251141552511,0.041736227045075125,0.704647676161919,0.45686900958466453,0.17080745341614906,0.11918604651162791,0.5193176116407425,1,2
0.14383561643835616,0.3575403450194769,0.6601699150424788,0.42571884984025554,0.2515527950310559,0.5953488372093022,0.38283993978926245,1,1
0.265296803652968,0.15191986644407346,0.6186906546726637,0.15175718849840267,0.3695652173913043,0.7985465116279071,0.4984947315604617,1,2
0.15273972602739727,0.11741791875347804,0.6211894052973513,0.2915335463258787,0.3354037267080745,0.8133720930232556,0.5072754641244356,2,3
0.20159817351598175,0.0,0.6256871564217892,0.3202875399361023,0.3074534161490683,0.8345930232558136,0.523331660812845,1,2
0.0319634703196347,0.48135781858653315,0.0,0.560702875399361,0.0,0.31627906976744175,0.7473657802308077,3,3
0.3995433789954338,0.0,0.0,0.5527156549520766,0.0,0.48546511627906974,0.6573005519317612,3,3
0.6255707762557078,0.0,0.0,0.7412140575079872,0.0,0.5886627906976745,0.42247867536377315,4,4
0.3059360730593607,0.0,0.0,0.5766773162939297,0.0,0.48546511627906974,0.7300551931761163,1,1
0.3904109589041096,0.0,0.4497751124437781,0.6166134185303515,0.3416149068322981,0.37790697674418605,0.4214751630707476,1,3
0.908675799086758,0.0,0.0,0.1453674121405751,0.12422360248447203,0.4796511627906977,0.6497742097340692,1,5
0.2522831050228311,0.0,0.5017491254372815,0.299520766773163,0.27018633540372666,0.6011627906976743,0.7767185148018063,1,2
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,1,3
0.39520547945205486,0.0,0.606696651674163,0.3011182108626198,0.3074534161490683,0.7343023255813951,0.4603612644254892,1,2
0.08584474885844748,0.5826377295492488,0.0,0.560702875399361,0.0,0.7151162790697675,0.53411941796287,1,1
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,1,5
0.182648401826484,0.12576516416249306,0.6096951524237881,0.3865814696485622,0.2546583850931677,0.7511627906976747,0.468389362769694,1,2
0.7431506849315068,0.13216471897607124,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,6,4
0.18698630136986302,0.3411240957150807,0.0,0.652555910543131,0.0,0.45988372093023266,0.5168088309081786,1,1
0.8515981735159818,0.0,0.29485257371314344,0.16134185303514378,0.05900621118012422,0.8633720930232558,0.11791269443050677,1,5
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,1,5
0.49497716894977173,0.5912632164718976,0.0,0.27076677316293923,0.4440993788819876,0.14854651162790705,0.718514801806322,1,3
0.3424657534246575,0.26989426822481916,0.37981009495252377,0.5766773162939297,0.24844720496894407,0.09883720930232558,0.569493226292022,1,3
0.3093607305936073,0.6608235948803561,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,6,3
0.10844748858447488,0.6566499721758486,0.0,0.43130990415335474,0.3913043478260869,0.1331395348837208,0.7493728048168591,1,3
1.0,0.0,0.0,0.3210862619808307,0.07763975155279502,0.7383720930232558,0.20572002007024584,1,5
0.4817351598173516,0.0,0.5647176411794103,0.4488817891373802,0.24844720496894407,0.5843023255813954,0.2383341695935775,1,3
0.634703196347032,0.0,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,6,5
0.3410958904109589,0.0,0.5912043978010995,0.567891373801917,0.18012422360248445,0.7052325581395347,0.40215755143000487,1,1
0.7625570776255708,0.0,0.0,0.768370607028754,0.0,0.10872093023255808,0.3153537380832916,1,2
0.12100456621004566,0.0,0.7146426786606697,0.5686900958466454,0.2795031055900621,0.22093023255813954,0.6874059207225288,1,1
0.408675799086758,0.0,0.0,0.512779552715655,0.0,0.8808139534883721,0.45158053186151526,1,1
0.11324200913242008,0.0,0.5592203898050975,0.5000000000000001,0.2453416149068323,0.5552325581395349,0.5566984445559457,1,1
0.5125570776255708,0.0,0.6891554222888556,0.6166134185303515,0.3354037267080745,0.00029069767441867073,0.49799297541394877,1,3
0.6735159817351598,0.047857540345019475,0.7896051974012994,0.3610223642172524,0.6459627329192547,0.48255813953488375,0.09784244856999498,1,5
0.3105022831050228,0.0,0.0,0.512779552715655,0.0,0.9244186046511628,0.4892122428499749,1,1
0.12922374429223743,0.4143016138007791,0.5797101449275363,0.42571884984025554,0.4658385093167701,0.44273255813953477,0.3153537380832916,1,2
0.6461187214611872,0.0,0.0,0.512779552715655,0.0,0.4796511627906977,0.42398394380331156,1,3
0.45662100456621,0.0,0.0,0.6485623003194888,0.0,0.502906976744186,0.5594581033617662,1,1
0.2054794520547945,0.8013355592654424,0.0,0.560702875399361,0.0,0.37441860465116267,0.30632212744606124,1,1
0.12237442922374428,0.6775180856983862,0.0,0.4672523961661343,0.3322981366459627,0.6424418604651163,0.2601605619668842,1,3
0.1324200913242009,0.3561491374513078,0.6096951524237881,0.4808306709265176,0.19875776397515527,0.06686046511627906,0.7150025087807326,1,3
0.27488584474885847,0.0,0.4832583708145927,0.5391373801916934,0.13975155279503104,0.4828488372093024,0.6931761164074258,2,2
0.34200913242009134,0.0,0.49925037481259377,0.19408945686900955,0.3850931677018633,0.5959302325581395,0.767185148018063,1,3
0.5228310502283106,0.0,0.0,0.560702875399361,0.0,0.5145348837209303,0.5795283492222779,1,1
0.3378995433789954,0.0,0.4782608695652174,0.5591054313099042,0.16459627329192544,0.42994186046511623,0.660311088810838,2,3
0.12100456621004566,0.5091819699499166,0.0,0.5686900958466454,0.2795031055900621,0.22093023255813954,0.6874059207225288,1,2
0.2545662100456621,0.0,0.8705647176411794,0.2619808306709265,0.3633540372670807,0.7305232558139534,0.45534370296036125,1,4
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808307,0.3602484472049689,0.48255813953488375,0.2960361264425489,2,5
0.07077625570776255,0.5843071786310517,0.0,0.5926517571884984,0.09316770186335403,0.43023255813953487,0.5042649272453588,1,3
0.04703196347031962,0.5116861435726211,0.0,0.652555910543131,0.0,0.45697674418604667,0.517059708981435,3,3
0.42968036529680365,0.5383973288814692,0.0,0.5103833865814695,0.0,0.5732558139534885,0.2767185148018062,1,2
0.5061643835616438,0.7868670005564831,0.0,0.4952076677316295,0.3198757763975155,0.4119186046511629,0.16532865027596583,1,5
0.6232876712328768,0.2609905397885365,0.0,0.038338658146964834,0.7267080745341614,0.14854651162790705,1.0,3,5
0.1812785388127854,0.0,0.8345827086456772,0.38178913738019166,0.23602484472049687,0.7401162790697672,0.46111389864525826,1,2
0.44794520547945205,0.0,0.5347326336831585,0.7020766773162939,0.3447204968944099,0.22848837209302333,0.376818866031109,1,3
0.3059360730593607,0.0,0.0,0.5686900958466454,0.0,0.48546511627906974,0.7300551931761163,1,1
0.3059360730593607,0.0,0.0,0.5686900958466454,0.0,0.48546511627906974,0.7300551931761163,12,2
0.541095890410959,0.0,0.0,0.6006389776357828,0.0,0.48546511627906974,0.4691419969894631,1,1
0.6506849315068494,0.05564830272676684,0.46976511744127936,0.281150159744409,0.4440993788819876,0.39825581395348836,0.6297039638735574,2,5
0.14794520547945209,0.6961602671118531,0.0,0.652555910543131,0.0,0.5075581395348838,0.24736578023080788,3,4
0.6506849315068494,0.05564830272676684,0.46976511744127936,0.281150159744409,0.43167701863354035,0.39825581395348836,0.6297039638735574,1,4
0.07077625570776255,0.5564830272676684,0.0,0.560702875399361,0.0,0.36744186046511623,0.6151530356246865,1,1
0.136986301369863,0.5954368391764051,0.8195902048975513,0.6405750798722045,0.3105590062111801,0.055232558139534885,0.21575514300050175,1,3
0.365296803652968,0.30884808013355597,0.42978510744627685,0.5846645367412141,0.15527950310559005,0.27325581395348836,0.34872052182639235,1,3
0.25502283105022827,0.27295492487479134,0.12243878060969515,0.4784345047923322,0.21428571428571427,0.769767441860465,0.48018063221274454,1,3
0.526255707762557,0.3964941569282137,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,3,3
0.48242009132420094,0.7295492487479132,0.0,0.4289137380191693,0.26708074534161486,0.7148255813953491,0.044656297039638616,1,4
0.45662100456621,0.0,0.0,0.6485623003194888,0.0,0.502906976744186,0.5594581033617662,6,2
0.18698630136986302,0.3411240957150807,0.0,0.652555910543131,0.0,0.45988372093023266,0.5168088309081786,3,3
0.908675799086758,0.0,0.0,0.6246006389776357,0.0,0.9418604651162791,0.0476668339187155,1,3
0.265296803652968,0.15191986644407346,0.6186906546726637,0.15175718849840267,0.3695652173913043,0.7985465116279071,0.4984947315604617,1,5
0.6506849315068494,0.05564830272676684,0.46976511744127936,0.281150159744409,0.3602484472049689,0.39825581395348836,0.6297039638735574,1,4
0.634703196347032,0.2643294379521425,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,9,4
0.2545662100456621,0.0,0.8705647176411794,0.29872204472843444,0.3633540372670807,0.7052325581395347,0.44631209232313085,1,2
0.1324200913242009,0.5230940456316082,0.7296351824087957,0.6485623003194888,0.3416149068322981,0.08139534883720931,0.29101856497742096,1,3
0.502283105022831,0.0,0.0,0.6485623003194888,0.0,0.502906976744186,0.5168088309081786,6,2
0.1632420091324201,0.13939899833055094,0.8670664667666167,0.34345047923322697,0.20186335403726707,0.5965116279069769,0.5005017561465127,1,3
0.3424657534246575,0.0,0.0,0.512779552715655,0.0,0.9011627906976745,0.476668339187155,1,1
0.45159817351598175,0.0,0.5987006496751625,0.7164536741214057,0.3074534161490683,0.22441860465116292,0.33517310587054694,1,2
0.9801369863013698,0.0,0.0,0.159744408945687,0.8757763975155278,0.14854651162790705,0.7518815855494231,1,5
0.22054794520547943,0.3683917640511965,0.0,0.560702875399361,0.0,0.5156976744186046,0.58078273958856,12,4
0.0319634703196347,0.48135781858653315,0.0,0.560702875399361,0.0,0.31627906976744175,0.7473657802308077,1,2
0.4611872146118721,0.211463550361714,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,12,5
0.5228310502283106,0.0,0.0,0.560702875399361,0.0,0.5145348837209303,0.5795283492222779,1,3
0.42077625570776256,0.5589872008903729,0.0,0.18290734824281144,0.3478260869565217,0.5918604651162791,0.5260913196186654,1,5
0.5639269406392694,0.0,0.0,0.560702875399361,0.0,0.7151162790697675,0.5318615153035624,1,1
0.954337899543379,0.0,0.0,0.38498402555910544,0.16149068322981366,0.1569767441860465,0.6547917711991972,1,5
0.34269406392694063,0.27017250973845297,0.3778110944527736,0.575079872204473,0.2577639751552795,0.1002906976744186,0.5704967385850476,1,3
0.3504566210045662,0.47384529771841966,0.0,0.5103833865814695,0.0,0.6558139534883718,0.32689412945308566,1,1
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808307,0.3602484472049689,0.48255813953488375,0.2960361264425489,1,4
0.16073059360730596,0.03784084585420145,0.8615692153923039,0.2795527156549522,0.12732919254658384,0.5968023255813952,0.6583040642247867,4,3
0.20251141552511412,0.0,0.6266866566716642,0.3218849840255591,0.24223602484472048,0.8401162790697675,0.5268439538384345,2,3
0.502283105022831,0.41457985531441294,0.0,0.512779552715655,0.24844720496894407,0.436046511627907,0.28850978424485696,1,5
0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808307,0.3602484472049689,0.48255813953488375,0.2960361264425489,1,5
0.1735159817351598,0.3611574846967168,0.592703648175912,0.4640575079872205,0.11180124223602483,0.5997093023255813,0.38334169593577505,2,4
0.2513698630136986,0.0,0.6076961519240379,0.4672523961661343,0.17701863354037267,0.7459302325581393,0.4648770697441042,1,1
0.3972602739726027,0.32276015581524764,0.4497751124437781,0.46485623003194887,0.2795031055900621,0.2005813953488372,0.43652784746613144,1,4
0.6643835616438356,0.0,0.0,0.560702875399361,0.0,0.4058139534883722,0.4806823883592574,3,4
0.3107305936073059,0.0,0.0,0.5103833865814695,0.0,0.9238372093023255,0.48996487706974395,1,1
0.2922374429223744,0.0,0.5912043978010995,0.5886581469648562,0.14285714285714282,0.6639534883720933,0.41294530858003015,1,1
0.6573059360730593,0.5258764607679466,0.0,0.19249201277955277,0.6832298136645962,0.417732558139535,0.40592072252885086,1,4
0.12557077625570776,0.6566499721758486,0.0,0.560702875399361,0.0,0.3906976744186046,0.469643753135976,3,4
0.4429223744292237,0.0,0.0,0.560702875399361,0.0,0.8255813953488372,0.4290015052684395,1,1
0.2922374429223744,0.0,0.5912043978010995,0.5886581469648562,0.14285714285714282,0.6639534883720933,0.41294530858003015,1,2
0.58675799086758,0.0528658875904285,0.704647676161919,0.2571884984025559,0.3385093167701863,0.40988372093023256,0.5193176116407425,1,5
0.6210045662100456,0.5264329437952142,0.0,0.38578274760383385,0.3136645962732919,0.3636627906976745,0.4081786251881587,2,5
0.0,0.4257095158597663,0.0,0.560702875399361,0.0,0.25,0.8730556949322629,1,1
0.228310502283105,0.03060656649972176,0.704647676161919,0.6725239616613419,0.05279503105590062,0.40988372093023256,0.5193176116407425,1,1
0.5662100456621004,0.0,0.0,0.6485623003194888,0.0,0.502906976744186,0.45408931259407925,1,2
0.3059360730593607,0.43683917640511966,0.0,0.560702875399361,0.0,0.49883720930232567,0.3891118916206724,1,3
0.3424657534246575,0.0,0.0,0.5047923322683706,0.0,0.9011627906976745,0.476668339187155,1,1
0.34315068493150686,0.0,0.49375312343828087,0.19568690095846655,0.4409937888198757,0.5430232558139534,0.7400903161063722,4,5
0.5353881278538812,0.0,0.0,0.4800319488817892,0.10559006211180123,0.5372093023255813,0.5589563472152532,1,4
0.5949771689497717,0.5258764607679466,0.0,0.34424920127795533,0.3602484472049689,0.417732558139535,0.40592072252885086,2,5
0.265296803652968,0.15191986644407346,0.6186906546726637,0.15175718849840267,0.3695652173913043,0.7985465116279071,0.4984947315604617,2,5
0.4863013698630137,0.38119087367835286,0.0,0.18530351437699683,0.18322981366459626,0.9563953488372093,0.37882589061716004,1,5
0.13013698630136986,0.5815247634947135,0.8045977011494253,0.6325878594249201,0.21739130434782608,0.13662790697674418,0.18815855494229802,1,3
0.12054794520547948,0.5102949360044519,0.0,0.5710862619808308,0.2826086956521739,0.22151162790697687,0.6866532865027597,1,2
0.408675799086758,0.0,0.0,0.512779552715655,0.0,0.8808139534883721,0.45158053186151526,1,2
0.29634703196347034,0.0,0.6076961519240379,0.41693290734824284,0.20807453416149066,0.7424418604651165,0.46287004515805313,1,2
0.49497716894977173,0.5912632164718976,0.0,0.27076677316293923,0.4440993788819876,0.14854651162790705,0.718514801806322,3,5
0.3744292237442922,0.31719532554257096,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,12,5
0.3995433789954338,0.0,0.0,0.5527156549520766,0.0,0.48546511627906974,0.6573005519317612,6,3
0.14794520547945209,0.6961602671118531,0.0,0.652555910543131,0.0,0.5075581395348838,0.24736578023080788,1,3
0.13196347031963473,0.6956037840845855,0.0,0.37220447284345054,0.3788819875776397,0.7218023255813952,0.23632714500752644,1,3
0.6735159817351598,0.0,0.0,0.5103833865814695,0.0,0.6965116279069765,0.3519819367787254,1,2
0.29634703196347034,0.0,0.6076961519240379,0.41693290734824284,0.20807453416149066,0.7424418604651165,0.46287004515805313,4,4
0.14292237442922373,0.0,0.751624187906047,0.4776357827476038,0.3633540372670807,0.646220930232558,0.33843452082288,1,1
0.04703196347031962,0.5116861435726211,0.0,0.652555910543131,0.0,0.45697674418604667,0.517059708981435,1,2
0.07853881278538814,0.449638286032276,0.6286856571714143,0.39776357827476033,0.32298136645962733,0.3534883720930233,0.4274962368289011,1,2
0.2009132420091324,0.528658875904285,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,6,4
0.5385844748858447,0.5258764607679466,0.0,0.42412140575079876,0.29503105590062106,0.417732558139535,0.40592072252885086,2,5
0.5639269406392694,0.0,0.0,0.560702875399361,0.0,0.7151162790697675,0.5318615153035624,3,3
0.1872146118721461,0.2392877017250974,0.9495252373813093,0.7284345047923323,0.18633540372670807,0.3546511627906977,0.07275464124435524,1,2
0.7351598173515982,0.06121313299944352,0.6596701649175413,0.4488817891373802,0.2639751552795031,0.061046511627906974,0.3913697942799799,1,3
0.6335616438356164,0.42070116861435725,0.0,0.25638977635782756,0.4937888198757764,0.9688953488372092,0.02759658805820371,1,5
0.2511415525114155,0.0,0.623688155922039,0.29712460063897767,0.24223602484472048,0.8267441860465119,0.5155544405418966,1,1
0.1232876712328767,0.6761268781302171,0.0,0.46485623003194887,0.3416149068322981,0.6424418604651163,0.26091319618665326,1,3
0.0776255707762557,0.545353366722315,0.4897551224387806,0.6166134185303515,0.18633540372670807,0.13372093023255813,0.47415955845459107,1,2
0.3305936073059361,0.0,0.6251874062968515,0.17172523961661354,0.37267080745341613,0.830813953488372,0.5190667335674861,4,5
0.2317351598173516,0.37757373400111294,0.0,0.5103833865814695,0.0,0.8000000000000002,0.41470145509282474,1,1
0.6461187214611872,0.0,0.0,0.512779552715655,0.0,0.4796511627906977,0.42398394380331156,1,1
0.1812785388127854,0.0,0.8345827086456772,0.38178913738019166,0.23602484472049687,0.7401162790697672,0.46111389864525826,1,1
0.3470319634703196,0.0,0.0,0.6086261980830671,0.0,0.48546511627906974,0.6748620170597089,3,2
0.58675799086758,0.0528658875904285,0.704647676161919,0.2571884984025559,0.3385093167701863,0.40988372093023256,0.5193176116407425,1,2
0.2922374429223744,0.0,0.5912043978010995,0.5886581469648562,0.14285714285714282,0.6639534883720933,0.41294530858003015,4,3
0.639269406392694,0.0,0.0,0.512779552715655,0.0,0.7151162790697675,0.36377320622177617,1,2
0.2712328767123288,0.4095715080690039,0.0,0.5103833865814695,0.0,0.7383720930232558,0.37706974410436517,1,2
0.48242009132420094,0.0,0.5647176411794103,0.4528753993610224,0.24844720496894407,0.5840116279069767,0.23758153537380844,1,3
0.1493150684931507,0.36143572621035064,0.6426786606696652,0.4289137380191693,0.24223602484472048,0.5968023255813952,0.38283993978926245,2,5
0.0958904109589041,0.4730105731775181,0.6646676661669165,0.560702875399361,0.24844720496894407,0.0377906976744186,0.5293527345709985,1,2
0.4748858447488584,0.0,0.0,0.560702875399361,0.0,0.6133720930232558,0.5920722528850978,3,3
0.7374429223744292,0.29577072899276574,0.0,0.2364217252396167,0.577639751552795,0.39244186046511625,0.5260913196186654,2,5
0.01438356164383561,0.45186421814134675,0.0,0.652555910543131,0.0,0.3988372093023257,0.6397390868038133,1,1
0.2577625570776256,0.14969393433500278,0.6091954022988506,0.2699680511182108,0.29813664596273287,0.6200581395348835,0.46813848469643754,1,1
0.8378995433789954,0.3260990539788537,0.0,0.12779552715654963,1.0,0.14854651162790705,0.6184144505770195,2,5
0.4748858447488584,0.0,0.0,0.560702875399361,0.0,0.6133720930232558,0.5920722528850978,1,2
0.958904109589041,0.0,0.0,0.19329073482428116,0.0,0.2761627906976744,0.7576517812343201,1,5
0.3059360730593607,0.0,0.0,0.5766773162939297,0.0,0.48546511627906974,0.7300551931761163,1,1
