cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength,cement_slag,cement_ash,water_fineagg,ash_superplastic
0.1438356164383561,0.0,0.7176411794102948,0.3354632587859426,0.0,0.5947674418604652,0.7699448068238834,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3999999999999999,0.2721202003338898,0.1224387806096951,0.3107028753993609,0.3478260869565217,0.7578488372093024,0.472905168088309,1,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5091324200913242,0.0,0.0,0.4968051118210863,0.0,0.7616279069767442,0.474159558454591,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1484018264840182,0.209794101279911,0.8345827086456772,0.3370607028753993,0.2453416149068323,0.5997093023255813,0.4417962870045158,1,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.2116438356164383,0.0,0.5022488755622189,0.3865814696485622,0.232919254658385,0.5726744186046512,0.772202709483191,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3305936073059361,0.0,0.6251874062968515,0.1717252396166135,0.3726708074534161,0.830813953488372,0.5190667335674861,2,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.639269406392694,0.0,0.0,0.5047923322683706,0.0,0.7151162790697675,0.3637732062217761,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1073059360730593,0.3283249860879243,0.4597701149425287,0.4888178913738019,0.217391304347826,0.4418604651162791,0.4666332162568991,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.9801369863013698,0.0,0.0,0.159744408945687,0.8757763975155278,0.148546511627907,0.7518815855494231,3,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.6506849315068494,0.0556483027267668,0.4697651174412793,0.281150159744409,0.3602484472049689,0.3982558139534883,0.6297039638735574,2,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.2089041095890411,0.8074568725653868,0.0,0.5103833865814695,0.0,0.5732558139534885,0.2767185148018062,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5114155251141552,0.0,0.6896551724137931,0.6166134185303515,0.3416149068322981,0.0,0.4967385850476668,1,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5385844748858447,0.5258764607679466,0.0,0.4241214057507987,0.295031055900621,0.417732558139535,0.4059207225288508,1,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.7374429223744292,0.2957707289927657,0.0,0.2531948881789138,0.5124223602484471,0.148546511627907,0.7353236327145007,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.2237442922374429,0.5564830272676684,0.0,0.5447284345047924,0.0,1.0,0.1655795283492222,1,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5228310502283106,0.0,0.0,0.560702875399361,0.0,0.5145348837209303,0.5795283492222779,6,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.2668949771689498,0.0,0.6201899050474763,0.2931309904153354,0.3509316770186335,0.8072674418604653,0.5040140491721022,2,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3013698630136986,0.4340567612687813,0.0,0.536741214057508,0.1832298136645962,0.5232558139534884,0.4164576016056196,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.4746575342465753,0.3973288814691152,0.5557221389305348,0.36741214057508,0.6863354037267081,0.3281976744186046,0.1435022579026594,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5662100456621004,0.0,0.0,0.512779552715655,0.0,0.7238372093023255,0.4415454089312594,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.182648401826484,0.125765164162493,0.6096951524237881,0.3865814696485622,0.2546583850931677,0.7511627906976747,0.468389362769694,4,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.863013698630137,0.0,0.0,0.560702875399361,0.0,0.3930232558139536,0.2965378825890618,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.4422374429223744,0.0,0.4777611194402798,0.3969648562300319,0.2763975155279503,0.4479651162790698,0.665328650275966,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3378995433789954,0.0,0.4782608695652174,0.5239616613418531,0.170807453416149,0.4531976744186046,0.6703462117410939,4,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1735159817351598,0.3611574846967168,0.592703648175912,0.4640575079872205,0.1118012422360248,0.5997093023255813,0.383341695935775,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3009132420091324,0.0,0.4727636181909045,0.6078274760383388,0.1428571428571428,0.4244186046511627,0.6477671851480181,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.2116438356164383,0.0,0.5022488755622189,0.3498402555910543,0.232919254658385,0.5970930232558139,0.7824887104867033,4,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.6335616438356164,0.4207011686143572,0.0,0.2563897763578275,0.4937888198757764,0.9688953488372092,0.0275965880582037,2,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.526255707762557,0.3964941569282137,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,12,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5662100456621004,0.0,0.0,0.6485623003194888,0.0,0.502906976744186,0.4540893125940792,2,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3082191780821918,0.2559821925431274,0.3548225887056472,1.0,0.186335403726708,0.1511627906976744,0.2533868539889613,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3107305936073059,0.0,0.4702648675662169,0.5183706070287539,0.217391304347826,0.4328488372093023,0.6347215253386853,4,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.4422374429223744,0.0,0.4777611194402798,0.3969648562300319,0.2763975155279503,0.4479651162790698,0.665328650275966,4,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5061643835616438,0.7868670005564831,0.0,0.4952076677316295,0.3198757763975155,0.4119186046511629,0.1653286502759658,1,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.2237442922374429,0.3700612131329994,0.0,0.560702875399361,0.0,0.477906976744186,0.5323632714500753,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.547945205479452,0.105731775180857,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,3,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.6543378995433791,0.2701725097384529,0.0,0.2883386581469649,0.3757763975155279,0.148546511627907,0.8321625689914702,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1045662100456621,0.4872008903728436,0.0,0.3945686900958465,0.0683229813664596,0.5784883720930233,0.5883090817862519,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.4301369863013698,0.0,0.4807596201899051,0.3698083067092651,0.2919254658385093,0.4656976744186047,0.6798795785248369,2,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.908675799086758,0.0,0.0,0.6246006389776357,0.0,0.9418604651162792,0.0476668339187155,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.4155251141552511,0.0417362270450751,0.704647676161919,0.4568690095846645,0.170807453416149,0.1191860465116279,0.5193176116407425,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1438356164383561,0.3575403450194769,0.6601699150424788,0.4257188498402555,0.2515527950310559,0.5953488372093022,0.3828399397892624,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.265296803652968,0.1519198664440734,0.6186906546726637,0.1517571884984026,0.3695652173913043,0.7985465116279071,0.4984947315604617,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1527397260273972,0.117417918753478,0.6211894052973513,0.2915335463258787,0.3354037267080745,0.8133720930232556,0.5072754641244356,2,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.2015981735159817,0.0,0.6256871564217892,0.3202875399361023,0.3074534161490683,0.8345930232558136,0.523331660812845,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.0319634703196347,0.4813578185865331,0.0,0.560702875399361,0.0,0.3162790697674417,0.7473657802308077,3,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3995433789954338,0.0,0.0,0.5527156549520766,0.0,0.4854651162790697,0.6573005519317612,3,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.6255707762557078,0.0,0.0,0.7412140575079872,0.0,0.5886627906976745,0.4224786753637731,4,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3059360730593607,0.0,0.0,0.5766773162939297,0.0,0.4854651162790697,0.7300551931761163,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3904109589041096,0.0,0.4497751124437781,0.6166134185303515,0.3416149068322981,0.377906976744186,0.4214751630707476,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.908675799086758,0.0,0.0,0.1453674121405751,0.124223602484472,0.4796511627906977,0.6497742097340692,1,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.2522831050228311,0.0,0.5017491254372815,0.299520766773163,0.2701863354037266,0.6011627906976743,0.7767185148018063,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5949771689497717,0.5258764607679466,0.0,0.3442492012779553,0.3602484472049689,0.417732558139535,0.4059207225288508,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3952054794520548,0.0,0.606696651674163,0.3011182108626198,0.3074534161490683,0.7343023255813951,0.4603612644254892,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.0858447488584474,0.5826377295492488,0.0,0.560702875399361,0.0,0.7151162790697675,0.53411941796287,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5949771689497717,0.5258764607679466,0.0,0.3442492012779553,0.3602484472049689,0.417732558139535,0.4059207225288508,1,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.182648401826484,0.125765164162493,0.6096951524237881,0.3865814696485622,0.2546583850931677,0.7511627906976747,0.468389362769694,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.7431506849315068,0.1321647189760712,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,6,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.186986301369863,0.3411240957150807,0.0,0.652555910543131,0.0,0.4598837209302326,0.5168088309081786,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.8515981735159818,0.0,0.2948525737131434,0.1613418530351437,0.0590062111801242,0.8633720930232558,0.1179126944305067,1,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5949771689497717,0.5258764607679466,0.0,0.3442492012779553,0.3602484472049689,0.417732558139535,0.4059207225288508,1,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.4949771689497717,0.5912632164718976,0.0,0.2707667731629392,0.4440993788819876,0.148546511627907,0.718514801806322,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3424657534246575,0.2698942682248191,0.3798100949525237,0.5766773162939297,0.248447204968944,0.0988372093023255,0.569493226292022,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3093607305936073,0.6608235948803561,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,6,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1084474885844748,0.6566499721758486,0.0,0.4313099041533547,0.3913043478260869,0.1331395348837208,0.7493728048168591,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
1.0,0.0,0.0,0.3210862619808307,0.077639751552795,0.7383720930232558,0.2057200200702458,1,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.4817351598173516,0.0,0.5647176411794103,0.4488817891373802,0.248447204968944,0.5843023255813954,0.2383341695935775,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.634703196347032,0.0,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,6,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3410958904109589,0.0,0.5912043978010995,0.567891373801917,0.1801242236024844,0.7052325581395347,0.4021575514300048,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.7625570776255708,0.0,0.0,0.768370607028754,0.0,0.108720930232558,0.3153537380832916,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1210045662100456,0.0,0.7146426786606697,0.5686900958466454,0.2795031055900621,0.2209302325581395,0.6874059207225288,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.408675799086758,0.0,0.0,0.512779552715655,0.0,0.8808139534883721,0.4515805318615152,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.11324200913242,0.0,0.5592203898050975,0.5000000000000001,0.2453416149068323,0.5552325581395349,0.5566984445559457,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5125570776255708,0.0,0.6891554222888556,0.6166134185303515,0.3354037267080745,0.0002906976744186,0.4979929754139487,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.6735159817351598,0.0478575403450194,0.7896051974012994,0.3610223642172524,0.6459627329192547,0.4825581395348837,0.0978424485699949,1,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3105022831050228,0.0,0.0,0.512779552715655,0.0,0.9244186046511628,0.4892122428499749,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1292237442922374,0.4143016138007791,0.5797101449275363,0.4257188498402555,0.4658385093167701,0.4427325581395347,0.3153537380832916,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.6461187214611872,0.0,0.0,0.512779552715655,0.0,0.4796511627906977,0.4239839438033115,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.45662100456621,0.0,0.0,0.6485623003194888,0.0,0.502906976744186,0.5594581033617662,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.2054794520547945,0.8013355592654424,0.0,0.560702875399361,0.0,0.3744186046511626,0.3063221274460612,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1223744292237442,0.6775180856983862,0.0,0.4672523961661343,0.3322981366459627,0.6424418604651163,0.2601605619668842,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1324200913242009,0.3561491374513078,0.6096951524237881,0.4808306709265176,0.1987577639751552,0.066860465116279,0.7150025087807326,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.2748858447488584,0.0,0.4832583708145927,0.5391373801916934,0.139751552795031,0.4828488372093024,0.6931761164074258,2,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3420091324200913,0.0,0.4992503748125937,0.1940894568690095,0.3850931677018633,0.5959302325581395,0.767185148018063,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5228310502283106,0.0,0.0,0.560702875399361,0.0,0.5145348837209303,0.5795283492222779,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3378995433789954,0.0,0.4782608695652174,0.5591054313099042,0.1645962732919254,0.4299418604651162,0.660311088810838,2,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1210045662100456,0.5091819699499166,0.0,0.5686900958466454,0.2795031055900621,0.2209302325581395,0.6874059207225288,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.2545662100456621,0.0,0.8705647176411794,0.2619808306709265,0.3633540372670807,0.7305232558139534,0.4553437029603612,1,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.7853881278538812,0.0667779632721202,0.3948025987006497,0.3210862619808307,0.3602484472049689,0.4825581395348837,0.2960361264425489,2,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.0707762557077625,0.5843071786310517,0.0,0.5926517571884984,0.093167701863354,0.4302325581395348,0.5042649272453588,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.0470319634703196,0.5116861435726211,0.0,0.652555910543131,0.0,0.4569767441860466,0.517059708981435,3,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.4296803652968036,0.5383973288814692,0.0,0.5103833865814695,0.0,0.5732558139534885,0.2767185148018062,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.5061643835616438,0.7868670005564831,0.0,0.4952076677316295,0.3198757763975155,0.4119186046511629,0.1653286502759658,1,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.6232876712328768,0.2609905397885365,0.0,0.0383386581469648,0.7267080745341614,0.148546511627907,1.0,3,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.1812785388127854,0.0,0.8345827086456772,0.3817891373801916,0.2360248447204968,0.7401162790697672,0.4611138986452582,1,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.447945205479452,0.0,0.5347326336831585,0.7020766773162939,0.3447204968944099,0.2284883720930233,0.376818866031109,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3059360730593607,0.0,0.0,0.5686900958466454,0.0,0.4854651162790697,0.7300551931761163,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.3059360730593607,0.0,0.0,0.5686900958466454,0.0,0.4854651162790697,0.7300551931761163,12,2,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.541095890410959,0.0,0.0,0.6006389776357828,0.0,0.4854651162790697,0.4691419969894631,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.6506849315068494,0.0556483027267668,0.4697651174412793,0.281150159744409,0.4440993788819876,0.3982558139534883,0.6297039638735574,2,5,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.147945205479452,0.6961602671118531,0.0,0.652555910543131,0.0,0.5075581395348838,0.2473657802308078,3,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.6506849315068494,0.0556483027267668,0.4697651174412793,0.281150159744409,0.4316770186335403,0.3982558139534883,0.6297039638735574,1,4,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.0707762557077625,0.5564830272676684,0.0,0.560702875399361,0.0,0.3674418604651162,0.6151530356246865,1,1,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.136986301369863,0.5954368391764051,0.8195902048975513,0.6405750798722045,0.3105590062111801,0.0552325581395348,0.2157551430005017,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
0.365296803652968,0.3088480801335559,0.4297851074462768,0.5846645367412141,0.15527950310559,0.2732558139534883,0.3487205218263923,1,3,-0.01576416304189693,-0.0303307140226128,-0.015460960903517095,0.022399119498482785
